 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Circuit data
          time,       Voltage,        Charge,       Current,       ResistD,       ResistJ,        Induct,       Mutual1,       Mutual2,        Mutual3
  0.15000000E-03  0.75848194E+08  0.22497294E+09  0.30220641E+09  0.10241053E-01  0.93677435E-02  0.74584960E-05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.16000000E-03  0.71077587E+08  0.22496976E+09  0.33214751E+09  0.10800906E-01  0.55415124E-02  0.80363323E-05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.17000000E-03  0.56787509E+08  0.22496641E+09  0.33896059E+09  0.10800906E-01  0.54662823E-02  0.80363323E-05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18000000E-03  0.53533289E+08  0.22496299E+09  0.34519214E+09  0.10800906E-01  0.49677728E-02  0.80363323E-05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19000000E-03  0.50755837E+08  0.22495948E+09  0.35543385E+09  0.11564723E-01  0.61127145E-02  0.89427163E-05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-03  0.45866919E+08  0.22495590E+09  0.36053308E+09  0.11564723E-01  0.76244853E-02  0.89427163E-05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21000000E-03  0.43431029E+08  0.22495228E+09  0.36526414E+09  0.11564723E-01  0.67339556E-02  0.89427163E-05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22000000E-03  0.41540373E+08  0.22494845E+09  0.39928517E+09  0.12928426E-01  0.55984377E-02  0.10484594E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23000000E-03  0.25319574E+08  0.22494446E+09  0.40010254E+09  0.12928426E-01  0.72488487E-02  0.10484594E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24000000E-03  0.24926120E+08  0.22494045E+09  0.40122993E+09  0.12928426E-01  0.61885050E-02  0.10484594E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25000000E-03  0.24999864E+08  0.22493632E+09  0.42446336E+09  0.15318071E-01  0.75625409E-02  0.13120610E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26000000E-03  0.13934123E+08  0.22493209E+09  0.42246269E+09  0.15318071E-01  0.11100347E-01  0.13120610E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27000000E-03  0.14882604E+08  0.22492787E+09  0.42104701E+09  0.15318071E-01  0.92422626E-02  0.13120610E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28000000E-03  0.16651116E+08  0.22492368E+09  0.41740703E+09  0.19447825E-01  0.11370699E-01  0.17916335E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29000000E-03  0.18376068E+08  0.22491951E+09  0.41485812E+09  0.19447825E-01  0.19351183E-01  0.17916335E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30000000E-03  0.19582790E+08  0.22491538E+09  0.41299084E+09  0.19447825E-01  0.15850490E-01  0.17916335E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31000000E-03  0.21927741E+08  0.22491146E+09  0.36922550E+09  0.26620249E-01  0.17349653E-01  0.26229784E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32000000E-03  0.42653228E+08  0.22490777E+09  0.36935728E+09  0.26620249E-01  0.36639546E-01  0.26229784E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33000000E-03  0.42587239E+08  0.22490407E+09  0.37003501E+09  0.26620249E-01  0.29110759E-01  0.26229784E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34000000E-03  0.43412643E+08  0.22490061E+09  0.32382114E+09  0.37021952E-01  0.28342566E-01  0.38474985E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35000000E-03  0.65282153E+08  0.22489736E+09  0.32585407E+09  0.37021952E-01  0.49255141E-01  0.38474985E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36000000E-03  0.64316812E+08  0.22489409E+09  0.32822332E+09  0.37021952E-01  0.40124955E-01  0.38474985E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37000000E-03  0.63767708E+08  0.22489102E+09  0.28527437E+09  0.50147448E-01  0.40710832E-01  0.53868806E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38000000E-03  0.84140256E+08  0.22488815E+09  0.28830749E+09  0.50147448E-01  0.64298921E-01  0.53868806E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39000000E-03  0.82698506E+08  0.22488525E+09  0.29157663E+09  0.50147448E-01  0.53380229E-01  0.53868806E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40000000E-03  0.81696205E+08  0.22488248E+09  0.26213853E+09  0.81820267E-01  0.48806319E-01  0.72683595E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41000000E-03  0.95687443E+08  0.22487985E+09  0.26487941E+09  0.81820267E-01  0.66196212E-01  0.72683595E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42000000E-03  0.94381933E+08  0.22487718E+09  0.26792594E+09  0.81820267E-01  0.58231146E-01  0.72683595E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00
