 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Global Energy data
  time,        Ext.JH,     Ext.Mag,    Ext.Cap,    Mesh.JH,    Mesh.Mag,   Air.Mag,    TotEm,      Mech.Pla,   Mech.kin,  
  0.1110000E-03  0.4570716E+13  0.2282563E+14  0.2812021E+18  0.6778429E+17  0.1379713E+13  0.4327473E+13  0.3490195E+18  0.4223403E+11  0.2212136E+13
  0.1120000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1130000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1140000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1150000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1160000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1170000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1180000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1190000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1200000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1210000E-03  0.5230552E+13  0.2910751E+14  0.2811944E+18  0.2625437E+18  0.2438162E+13  0.8875929E+13  0.5437837E+18  0.4256869E+11  0.4028986E+13
  0.1220000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1230000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1240000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1250000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1260000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1270000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1280000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1290000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1300000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1310000E-03  0.5892716E+13  0.2995252E+14  0.2811863E+18  0.2083726E+18  0.3059183E+13  0.9133604E+13  0.4896069E+18  0.4554880E+12  0.9977497E+13
  0.1320000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1330000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1340000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1350000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1360000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1370000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1380000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1390000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1400000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1410000E-03  0.6060184E+13  0.3087783E+14  0.2811780E+18  0.1769626E+18  0.3444972E+13  0.9415761E+13  0.4581905E+18  0.3854989E+12  0.2443704E+14
  0.1420000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1430000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1440000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
